x,y,z,time
0.5076, 0.4783, 0.6014, 1702256229.4720373
0.4704, 0.4763, 0.5271, 1702256229.5719814
0.4695, 0.4851, 0.7342, 1702256229.6720116
0.5056, 0.4626, 0.5525, 1702256229.7721467
0.4792, 0.4656, 0.6307, 1702256229.8719504
0.5046, 0.4656, 0.5134, 1702256229.9719505
0.4783, 0.4704, 0.6092, 1702256230.071993
0.4704, 0.4734, 0.5584, 1702256230.1721647
0.4812, 0.5027, 0.5965, 1702256230.2722602
0.4861, 0.4441, 0.617 , 1702256230.3719904
0.4851, 0.4919, 0.5076, 1702256230.4724438
0.489 , 0.4529, 0.6014, 1702256230.5723813
0.4753, 0.4675, 0.5691, 1702256230.6719944
0.4949, 0.4626, 0.5779, 1702256230.772001
0.4519, 0.4587, 0.4411, 1702256230.8720653
0.4812, 0.4548, 0.4831, 1702256230.9721336
0.4988, 0.4822, 0.6873, 1702256231.071953
0.4724, 0.4861, 0.615 , 1702256231.1719534
0.49  , 0.4587, 0.5408, 1702256231.271983
0.4753, 0.4675, 0.619 , 1702256231.3720036
0.488 , 0.4861, 0.6326, 1702256231.472258
0.4861, 0.4607, 0.616 , 1702256231.5722897
0.4822, 0.4538, 0.5896, 1702256231.6719778
0.49  , 0.4665, 0.5398, 1702256231.7722661
0.4753, 0.4802, 0.6619, 1702256231.8720148
0.4871, 0.488 , 0.5623, 1702256231.9719746
0.4724, 0.4792, 0.5652, 1702256232.071988
0.4802, 0.4744, 0.5623, 1702256232.1720915
0.489 , 0.4802, 0.5564, 1702256232.2720907
0.4714, 0.4577, 0.5838, 1702256232.371981
0.4831, 0.4783, 0.5252, 1702256232.4719818
0.49  , 0.4577, 0.5193, 1702256232.5720348
0.489 , 0.4265, 0.6541, 1702256232.6721237
0.4958, 0.4704, 0.6512, 1702256232.7723856
0.4919, 0.4607, 0.7215, 1702256232.8719637
0.491 , 0.4489, 0.5691, 1702256232.9724452
0.4568, 0.4519, 0.5027, 1702256233.0724018
0.4851, 0.4402, 0.6825, 1702256233.1720676
0.5066, 0.4314, 0.5603, 1702256233.271974
0.4734, 0.4812, 0.6141, 1702256233.3720596
0.488 , 0.4744, 0.6063, 1702256233.4719636
0.4871, 0.4685, 0.5906, 1702256233.5719855
0.4831, 0.4724, 0.5936, 1702256233.6719754
0.4841, 0.4704, 0.5926, 1702256233.7719023
0.4851, 0.4704, 0.5926, 1702256233.8720167
0.4841, 0.4714, 0.5936, 1702256233.9721391
0.4841, 0.4704, 0.5926, 1702256234.0723407
0.4841, 0.4704, 0.5926, 1702256234.1719575
0.4851, 0.4704, 0.5936, 1702256234.2724144
0.4851, 0.4704, 0.5936, 1702256234.372006
0.4851, 0.4704, 0.5936, 1702256234.4720266
0.4851, 0.4704, 0.5926, 1702256234.571983
0.4851, 0.4704, 0.5945, 1702256234.6719654
0.4841, 0.4704, 0.5936, 1702256234.7719996
0.491 , 0.4636, 0.6033, 1702256234.8719695
0.4851, 0.4704, 0.5955, 1702256234.9719503
0.4841, 0.4704, 0.5926, 1702256235.071983
0.4841, 0.4704, 0.5926, 1702256235.1722991
0.4841, 0.4704, 0.5926, 1702256235.2721703
0.4841, 0.4704, 0.5936, 1702256235.3720062
0.4841, 0.4704, 0.5936, 1702256235.4724383
0.4841, 0.4704, 0.5926, 1702256235.5722697
0.4851, 0.4714, 0.5926, 1702256235.6721828
0.4851, 0.4704, 0.5926, 1702256235.77197
0.4851, 0.4704, 0.5926, 1702256235.872118
0.4841, 0.4704, 0.5936, 1702256235.9721327
0.4851, 0.4704, 0.5926, 1702256236.071933
0.4851, 0.4704, 0.5926, 1702256236.1718976
0.4841, 0.4704, 0.5926, 1702256236.2719631
0.4841, 0.4695, 0.5945, 1702256236.371972
0.4822, 0.4646, 0.6023, 1702256236.4721339
0.489 , 0.4431, 0.6268, 1702256236.572264
0.4861, 0.4577, 0.5769, 1702256236.6720676
0.4802, 0.4577, 0.5818, 1702256236.7723353
0.4851, 0.4626, 0.5828, 1702256236.8719873
0.4822, 0.4646, 0.5906, 1702256236.9719687
0.4841, 0.4646, 0.5945, 1702256237.0719717
0.4851, 0.4587, 0.6082, 1702256237.1720557
0.4812, 0.4734, 0.5857, 1702256237.2722325
0.4792, 0.4714, 0.5906, 1702256237.3719697
0.4812, 0.4763, 0.5818, 1702256237.4719594
0.4802, 0.4724, 0.5916, 1702256237.572049
0.488 , 0.4802, 0.573 , 1702256237.6721067
0.49  , 0.4734, 0.5975, 1702256237.7722442
0.4812, 0.489 , 0.5222, 1702256237.8719819
0.4831, 0.4988, 0.6375, 1702256237.9720905
0.4822, 0.4831, 0.6268, 1702256238.0723267
0.4822, 0.4636, 0.5994, 1702256238.1721253
0.4753, 0.4724, 0.6199, 1702256238.2719607
0.4763, 0.4685, 0.5955, 1702256238.3720655
0.4763, 0.4734, 0.5955, 1702256238.4721239
0.4822, 0.4704, 0.5965, 1702256238.572015
0.4783, 0.4753, 0.5848, 1702256238.6719356
0.4812, 0.4744, 0.6043, 1702256238.7719944
0.4802, 0.4744, 0.5896, 1702256238.8720105
0.4841, 0.4714, 0.5691, 1702256238.9723613
0.4812, 0.4744, 0.5652, 1702256239.0722494
0.4812, 0.4665, 0.5779, 1702256239.1720026
0.4792, 0.4724, 0.5672, 1702256239.2718742
0.4753, 0.4812, 0.5134, 1702256239.3720665
0.4802, 0.4724, 0.5681, 1702256239.47203
0.4802, 0.4656, 0.6014, 1702256239.5719595
0.4773, 0.4734, 0.6053, 1702256239.6719642
0.491 , 0.4636, 0.6141, 1702256239.772017
0.4822, 0.4831, 0.5984, 1702256239.8719928
0.4851, 0.4646, 0.616 , 1702256239.9719338
0.4812, 0.4773, 0.5877, 1702256240.0720341
0.4822, 0.4812, 0.5828, 1702256240.1721237
0.4831, 0.4734, 0.5291, 1702256240.272471
0.4783, 0.4812, 0.5828, 1702256240.3720315
0.4841, 0.4802, 0.5877, 1702256240.4724562
0.4792, 0.4822, 0.6092, 1702256240.5722637
0.4783, 0.4812, 0.5896, 1702256240.6720972
0.4841, 0.4841, 0.5965, 1702256240.7719495
0.4831, 0.4831, 0.5857, 1702256240.872113
0.4939, 0.4675, 0.5594, 1702256240.9720023
0.4861, 0.4695, 0.5945, 1702256241.071951
0.4841, 0.4714, 0.5887, 1702256241.1719978
0.4851, 0.4704, 0.5887, 1702256241.2720637
0.4851, 0.4714, 0.5926, 1702256241.3720012
0.4861, 0.4714, 0.5926, 1702256241.472129
0.4851, 0.4714, 0.5926, 1702256241.5726187
0.4851, 0.4714, 0.5916, 1702256241.6721864
0.4841, 0.4704, 0.5926, 1702256241.7724488
0.4851, 0.4704, 0.5936, 1702256241.872026
0.4851, 0.4704, 0.5945, 1702256241.9720168
0.4851, 0.4704, 0.5936, 1702256242.0719633
0.4851, 0.4704, 0.5936, 1702256242.171963
0.4851, 0.4704, 0.5945, 1702256242.2719934
0.4841, 0.4704, 0.5945, 1702256242.3720078
0.4851, 0.4704, 0.5926, 1702256242.4719615
0.4841, 0.4704, 0.5926, 1702256242.5719829
0.4841, 0.4704, 0.5916, 1702256242.672475
0.4851, 0.4704, 0.5936, 1702256242.772776
0.4851, 0.4704, 0.5936, 1702256242.872297
0.4851, 0.4704, 0.5926, 1702256242.9722955
0.4851, 0.4704, 0.5936, 1702256243.0720813
0.4851, 0.4704, 0.5936, 1702256243.1721191
0.4851, 0.4704, 0.5926, 1702256243.2719636
0.4851, 0.4704, 0.5936, 1702256243.3721557
0.4851, 0.4704, 0.5926, 1702256243.4720602
0.4851, 0.4704, 0.5936, 1702256243.572186
0.4851, 0.4704, 0.5936, 1702256243.6719887
0.4851, 0.4704, 0.5926, 1702256243.771969
0.4851, 0.4704, 0.5936, 1702256243.8719108
0.4841, 0.4704, 0.5936, 1702256243.9724178
0.4851, 0.4704, 0.5926, 1702256244.0721567
0.4851, 0.4704, 0.5926, 1702256244.171976
0.4851, 0.4704, 0.5926, 1702256244.271945
0.4851, 0.4704, 0.5936, 1702256244.3721476
0.4851, 0.4704, 0.5926, 1702256244.4720984
0.4851, 0.4704, 0.5945, 1702256244.5720694
0.4851, 0.4704, 0.5936, 1702256244.6719465
0.4851, 0.4704, 0.5926, 1702256244.7718966
0.4841, 0.4704, 0.5926, 1702256244.8719869
0.4851, 0.4704, 0.5926, 1702256244.972073
0.4851, 0.4704, 0.5926, 1702256245.0720496
0.4851, 0.4704, 0.5936, 1702256245.1721623
0.4851, 0.4704, 0.5936, 1702256245.2720103
0.4851, 0.4704, 0.5936, 1702256245.3720582
0.4851, 0.4704, 0.5926, 1702256245.4720569
0.4851, 0.4704, 0.5936, 1702256245.5720408
0.4851, 0.4704, 0.5936, 1702256245.67227
0.4851, 0.4704, 0.5926, 1702256245.7719536
0.4851, 0.4704, 0.5936, 1702256245.872061
0.4841, 0.4704, 0.5936, 1702256245.9720287
0.4851, 0.4704, 0.5936, 1702256246.072037
0.4851, 0.4704, 0.5926, 1702256246.172101
0.4851, 0.4704, 0.5926, 1702256246.2721944
0.4851, 0.4704, 0.5936, 1702256246.3719754
0.4851, 0.4704, 0.5936, 1702256246.472043
0.4851, 0.4704, 0.5926, 1702256246.5721765
0.4851, 0.4704, 0.5936, 1702256246.6721313
0.4851, 0.4704, 0.5926, 1702256246.7723632
0.4851, 0.4704, 0.5936, 1702256246.8723626
0.4851, 0.4704, 0.5936, 1702256246.9721227
0.4851, 0.4704, 0.5936, 1702256247.072208
0.4851, 0.4704, 0.5936, 1702256247.1720643
0.4851, 0.4704, 0.5936, 1702256247.2720406
0.4851, 0.4704, 0.5936, 1702256247.374359
0.4851, 0.4704, 0.5936, 1702256247.47215
0.4851, 0.4704, 0.5926, 1702256247.5721505
0.4851, 0.4704, 0.5936, 1702256247.6721566
0.4851, 0.4704, 0.5936, 1702256247.772066
0.4851, 0.4704, 0.5926, 1702256247.8720868
0.4851, 0.4704, 0.5936, 1702256247.972144
0.4851, 0.4704, 0.5926, 1702256248.0721772
0.4851, 0.4704, 0.5926, 1702256248.172179
0.4851, 0.4704, 0.5926, 1702256248.273846
0.4851, 0.4704, 0.5936, 1702256248.3720446
0.4851, 0.4704, 0.5936, 1702256248.4724379
0.4841, 0.4704, 0.5936, 1702256248.5723898
0.4851, 0.4704, 0.5936, 1702256248.67205
0.4851, 0.4704, 0.5926, 1702256248.7719781
0.4851, 0.4704, 0.5926, 1702256248.8721259
0.4851, 0.4704, 0.5936, 1702256248.9721556
0.4851, 0.4704, 0.5926, 1702256249.0719671
0.4851, 0.4704, 0.5926, 1702256249.1719117
0.4851, 0.4704, 0.5936, 1702256249.2719026
0.4851, 0.4704, 0.5936, 1702256249.3721406
0.4851, 0.4704, 0.5926, 1702256249.4720864
0.4851, 0.4704, 0.5926, 1702256249.5719326
0.4851, 0.4704, 0.5926, 1702256249.67214
0.4851, 0.4704, 0.5936, 1702256249.7724302
0.4851, 0.4704, 0.5936, 1702256249.872002
0.4851, 0.4704, 0.5936, 1702256249.9719715
0.4851, 0.4704, 0.5936, 1702256250.071966
0.4851, 0.4704, 0.5926, 1702256250.1719742
0.4851, 0.4704, 0.5936, 1702256250.2720368
0.4851, 0.4704, 0.5936, 1702256250.3719487
0.4861, 0.4998, 0.6141, 1702256250.4720874
0.4988, 0.488 , 0.6522, 1702256250.571901
0.4773, 0.4519, 0.4841, 1702256250.6721022
0.4841, 0.4822, 0.5437, 1702256250.7722292
0.5017, 0.4773, 0.6873, 1702256250.8823922
0.4831, 0.4812, 0.5838, 1702256250.972415
0.4958, 0.4607, 0.66  , 1702256251.0723484
0.491 , 0.4871, 0.6141, 1702256251.172104
0.491 , 0.4509, 0.6444, 1702256251.2719705
0.49  , 0.4783, 0.534 , 1702256251.3721066
0.4919, 0.4763, 0.7616, 1702256251.4720893
0.491 , 0.446 , 0.4958, 1702256251.5719655
0.4812, 0.4978, 0.5828, 1702256251.6719086
0.4919, 0.4636, 0.6004, 1702256251.7719355
0.4978, 0.4861, 0.5349, 1702256251.872041
0.4392, 0.5085, 0.4753, 1702256251.9721465
0.489 , 0.4411, 0.6512, 1702256252.0720825
0.489 , 0.4617, 0.5369, 1702256252.1720834
0.4665, 0.4734, 0.616 , 1702256252.2723725
0.4978, 0.4822, 0.615 , 1702256252.3719935
0.4617, 0.4744, 0.4753, 1702256252.472055
0.4656, 0.4812, 0.5789, 1702256252.571968
0.5095, 0.4431, 0.6111, 1702256252.671968
0.4861, 0.4871, 0.575 , 1702256252.771981
0.4851, 0.4812, 0.5144, 1702256252.871981
0.4812, 0.4558, 0.618 , 1702256252.9719884
0.4773, 0.4362, 0.574 , 1702256253.07209
0.4988, 0.5154, 0.6786, 1702256253.1721299
0.4812, 0.4196, 0.6971, 1702256253.272182
0.4763, 0.4949, 0.4607, 1702256253.371953
0.4695, 0.4587, 0.4734, 1702256253.4724257
0.489 , 0.4861, 0.7606, 1702256253.5723968
0.5105, 0.4509, 0.533 , 1702256253.6720047
0.4822, 0.445 , 0.6991, 1702256253.7719805
0.4968, 0.4744, 0.5232, 1702256253.872265
0.4646, 0.4792, 0.5506, 1702256253.972058
0.5046, 0.49  , 0.8085, 1702256254.0719612
0.5037, 0.4841, 0.6385, 1702256254.1719534
0.4822, 0.4617, 0.576 , 1702256254.2719977
0.5056, 0.4499, 0.6043, 1702256254.3721051
0.4958, 0.4695, 0.6444, 1702256254.4721186
0.4939, 0.4714, 0.7333, 1702256254.572247
0.491 , 0.4568, 0.6688, 1702256254.671939
0.4617, 0.4753, 0.5105, 1702256254.7723024
0.491 , 0.5007, 0.617 , 1702256254.8719745
0.4831, 0.4851, 0.6385, 1702256254.972035
0.4724, 0.4871, 0.5984, 1702256255.0719717
0.4861, 0.4773, 0.6111, 1702256255.1720166
0.4929, 0.4499, 0.6707, 1702256255.2721462
0.4871, 0.4812, 0.4646, 1702256255.3719337
0.4734, 0.4714, 0.5857, 1702256255.4719386
0.49  , 0.488 , 0.704 , 1702256255.5719614
0.4861, 0.4822, 0.533 , 1702256255.6721199
0.4763, 0.4724, 0.5779, 1702256255.7724168
0.488 , 0.4753, 0.5809, 1702256255.8719816
0.4704, 0.4382, 0.576 , 1702256255.972468
0.491 , 0.4841, 0.6649, 1702256256.0722756
0.4744, 0.4851, 0.4392, 1702256256.171997
0.4646, 0.4577, 0.5027, 1702256256.271974
0.4675, 0.4734, 0.5144, 1702256256.3721058
0.5144, 0.4421, 0.575 , 1702256256.471974
0.4812, 0.4538, 0.5926, 1702256256.5719402
0.4753, 0.4734, 0.5936, 1702256256.6719146
0.4841, 0.4685, 0.5887, 1702256256.7719052
0.488 , 0.4714, 0.5916, 1702256256.8720193
0.4861, 0.4685, 0.5916, 1702256256.9721448
0.4851, 0.4704, 0.5926, 1702256257.072218
0.4841, 0.4704, 0.5936, 1702256257.1719396
0.4851, 0.4714, 0.5926, 1702256257.27243
0.4851, 0.4704, 0.5936, 1702256257.3719978
0.4841, 0.4704, 0.5926, 1702256257.4719694
0.4851, 0.4704, 0.5926, 1702256257.5719707
0.4851, 0.4704, 0.5926, 1702256257.6719906
0.4851, 0.4704, 0.5936, 1702256257.7720273
0.4851, 0.4704, 0.5936, 1702256257.8719513
0.4851, 0.4704, 0.5936, 1702256257.971935
0.4851, 0.4704, 0.5936, 1702256258.071997
0.4851, 0.4704, 0.5936, 1702256258.1721485
0.4851, 0.4704, 0.5926, 1702256258.2721682
0.4851, 0.4704, 0.5926, 1702256258.3720443
0.4851, 0.4704, 0.5926, 1702256258.4724185
0.4851, 0.4704, 0.5926, 1702256258.5722368
0.4851, 0.4704, 0.5936, 1702256258.671998
0.4841, 0.4704, 0.5936, 1702256258.7719803
0.4851, 0.4704, 0.5926, 1702256258.8720353
0.4841, 0.4704, 0.5955, 1702256258.972023
0.4851, 0.4714, 0.5936, 1702256259.0719512
0.4841, 0.4704, 0.5926, 1702256259.1719007
0.4851, 0.4704, 0.5926, 1702256259.272028
0.4841, 0.4714, 0.5936, 1702256259.3720016
0.4841, 0.4714, 0.5945, 1702256259.47211
0.4841, 0.4704, 0.5945, 1702256259.5721765
0.4851, 0.4714, 0.5936, 1702256259.6719854
0.4841, 0.4724, 0.5936, 1702256259.7724278
0.4841, 0.4695, 0.5916, 1702256259.8720067
0.4851, 0.4704, 0.5916, 1702256259.971985
0.4851, 0.4695, 0.5936, 1702256260.0719595
0.4851, 0.4704, 0.5936, 1702256260.171972
0.4841, 0.4714, 0.5955, 1702256260.2720466
0.4851, 0.4714, 0.5945, 1702256260.3719196
0.4841, 0.4714, 0.5926, 1702256260.4719756
0.4851, 0.4714, 0.5916, 1702256260.5720081
0.4851, 0.4714, 0.5926, 1702256260.6721642
0.4851, 0.4704, 0.5916, 1702256260.7722743
0.4851, 0.4695, 0.5926, 1702256260.8719788
0.4841, 0.4704, 0.5926, 1702256260.972422
0.4851, 0.4714, 0.5926, 1702256261.0723393
0.4841, 0.4704, 0.5926, 1702256261.172125
0.4841, 0.4714, 0.5936, 1702256261.2719824
0.4851, 0.4704, 0.5936, 1702256261.3721132
0.4851, 0.4704, 0.5936, 1702256261.472096
0.4851, 0.4704, 0.5926, 1702256261.5719507
0.4841, 0.4704, 0.5936, 1702256261.671954
0.4851, 0.4704, 0.5926, 1702256261.7719321
0.4841, 0.4704, 0.5926, 1702256261.8720496
0.4841, 0.4704, 0.5926, 1702256261.9721787
0.4851, 0.4704, 0.5926, 1702256262.0721858
0.4841, 0.4714, 0.5926, 1702256262.172195
0.4851, 0.4704, 0.5926, 1702256262.2724252
0.4841, 0.4704, 0.5926, 1702256262.3719957
0.4851, 0.4704, 0.5936, 1702256262.4719892
0.4841, 0.4704, 0.5926, 1702256262.5719569
0.4851, 0.4704, 0.5936, 1702256262.671986
