x,y,z,time
0.4851, 0.4704, 0.5945, 1702255322.7288258
0.4841, 0.4704, 0.5936, 1702255322.8289552
0.4851, 0.4704, 0.5936, 1702255322.9286408
0.4851, 0.4714, 0.5926, 1702255323.0287466
0.4851, 0.4714, 0.5926, 1702255323.1285858
0.4841, 0.4704, 0.5926, 1702255323.2286613
0.4841, 0.4714, 0.5926, 1702255323.3286302
0.4841, 0.4704, 0.5936, 1702255323.4286406
0.4851, 0.4704, 0.5936, 1702255323.5286782
0.4841, 0.4704, 0.5926, 1702255323.6286473
0.4851, 0.4714, 0.5936, 1702255323.7285948
0.4851, 0.4714, 0.5926, 1702255323.8286521
0.4851, 0.4714, 0.5936, 1702255323.928921
0.4851, 0.4704, 0.5936, 1702255324.028846
0.4851, 0.4704, 0.5926, 1702255324.128685
0.4851, 0.4714, 0.5936, 1702255324.2290375
0.4841, 0.4704, 0.5926, 1702255324.3289373
0.4841, 0.4714, 0.5926, 1702255324.4286418
0.4851, 0.4714, 0.5936, 1702255324.5286627
0.4851, 0.4704, 0.5936, 1702255324.6288817
0.4841, 0.4704, 0.5926, 1702255324.7286072
0.4851, 0.4704, 0.5936, 1702255324.8286152
0.4851, 0.4704, 0.5936, 1702255324.9285462
0.4851, 0.4714, 0.5936, 1702255325.0286086
0.4841, 0.4704, 0.5926, 1702255325.1286924
0.4841, 0.4704, 0.5926, 1702255325.2288072
0.4851, 0.4704, 0.5936, 1702255325.328758
0.4851, 0.4704, 0.5926, 1702255325.4286845
0.4851, 0.4704, 0.5926, 1702255325.5289884
0.4851, 0.4704, 0.5936, 1702255325.6285617
0.4851, 0.4704, 0.5936, 1702255325.7286613
0.4851, 0.4714, 0.5926, 1702255325.8285782
0.4851, 0.4704, 0.5926, 1702255325.9285927
0.4851, 0.4704, 0.5926, 1702255326.028805
0.4851, 0.4704, 0.5936, 1702255326.128575
0.4851, 0.4714, 0.5926, 1702255326.22861
0.4851, 0.4695, 0.5926, 1702255326.3286278
0.4851, 0.4704, 0.5936, 1702255326.4287977
0.4851, 0.4714, 0.5936, 1702255326.5288315
0.4851, 0.4704, 0.5926, 1702255326.6286023
0.4851, 0.4704, 0.5936, 1702255326.7290263
0.4851, 0.4704, 0.5936, 1702255326.8289368
0.4822, 0.4724, 0.5867, 1702255326.9286478
0.4841, 0.4724, 0.5955, 1702255327.028708
0.4841, 0.4704, 0.5916, 1702255327.1288524
0.4851, 0.4704, 0.5926, 1702255327.2286003
0.4851, 0.4704, 0.5936, 1702255327.3286233
0.4841, 0.4704, 0.5936, 1702255327.428739
0.4851, 0.4685, 0.5936, 1702255327.528632
0.4919, 0.4509, 0.6023, 1702255327.628712
0.49  , 0.4489, 0.6072, 1702255327.7289433
0.4871, 0.4577, 0.5955, 1702255327.8303487
0.4841, 0.4617, 0.576 ,1702255327.9286082
0.4773, 0.4656, 0.5711, 1702255328.0289292
0.4783, 0.4558, 0.5906, 1702255328.128587
0.4822, 0.4734, 0.6072, 1702255328.228623
0.4773, 0.4753, 0.6131, 1702255328.3285913
0.4812, 0.4812, 0.5867, 1702255328.4286034
0.4783, 0.4822, 0.5799, 1702255328.5286882
0.4792, 0.4831, 0.5828, 1702255328.6286223
0.4753, 0.4734, 0.6102, 1702255328.7285514
0.4841, 0.4734, 0.5799, 1702255328.828637
0.4812, 0.4783, 0.5975, 1702255328.9287455
0.4812, 0.4831, 0.5838, 1702255329.040548
0.4783, 0.4822, 0.5994, 1702255329.1286757
0.4812, 0.4802, 0.6023, 1702255329.2290437
0.4841, 0.4822, 0.5965, 1702255329.3290033
0.4831, 0.4929, 0.5877, 1702255329.4286573
0.4841, 0.4763, 0.5955, 1702255329.5286365
0.4871, 0.4685, 0.5984, 1702255329.6286552
0.4851, 0.4714, 0.5916, 1702255329.72859
0.4851, 0.4714, 0.5926, 1702255329.8286645
0.4841, 0.4714, 0.5936, 1702255329.9287148
0.4841, 0.4724, 0.5936, 1702255330.0286186
0.4851, 0.4714, 0.5936, 1702255330.1286266
0.4841, 0.4724, 0.5936, 1702255330.2289374
0.4851, 0.4714, 0.5926, 1702255330.3289175
0.4851, 0.4714, 0.5945, 1702255330.4286156
0.4851, 0.4714, 0.5936, 1702255330.52906
0.4851, 0.4714, 0.5926, 1702255330.6285567
0.4851, 0.4714, 0.5936, 1702255330.7286725
0.4851, 0.4704, 0.5936, 1702255330.8286016
0.4851, 0.4704, 0.5936, 1702255330.9286408
0.4861, 0.4704, 0.5945, 1702255331.0286882
0.4851, 0.4714, 0.5936, 1702255331.1286225
0.4851, 0.4714, 0.5926, 1702255331.2286534
0.4851, 0.4714, 0.5936, 1702255331.3285944
0.4851, 0.4714, 0.5926, 1702255331.4287515
0.4851, 0.4714, 0.5936, 1702255331.5290644
0.4851, 0.4704, 0.5926, 1702255331.6285744
0.4851, 0.4704, 0.5926, 1702255331.729035
0.4841, 0.4714, 0.5936, 1702255331.8288832
0.4851, 0.4714, 0.5926, 1702255331.9287245
0.4851, 0.4714, 0.5926, 1702255332.028612
0.4851, 0.4704, 0.5926, 1702255332.1286194
0.4851, 0.4704, 0.5936, 1702255332.228571
0.4851, 0.4714, 0.5936, 1702255332.3285944
0.4851, 0.4714, 0.5936, 1702255332.428666
0.4841, 0.4714, 0.5936, 1702255332.5287588
0.4851, 0.4714, 0.5936, 1702255332.6287918
0.4841, 0.4714, 0.5926, 1702255332.7289321
0.4851, 0.4704, 0.5945, 1702255332.8297064
0.4851, 0.4714, 0.5936, 1702255332.9287887
0.4841, 0.4714, 0.5936, 1702255333.0288777
0.4851, 0.4714, 0.5936, 1702255333.1285698
0.4851, 0.4714, 0.5936, 1702255333.2289824
0.4851, 0.4714, 0.5936, 1702255333.3286035
0.4851, 0.4714, 0.5936, 1702255333.4286292
0.4841, 0.4714, 0.5936, 1702255333.5286586
0.4851, 0.4714, 0.5936, 1702255333.6286175
0.4851, 0.4714, 0.5926, 1702255333.7285361
0.4851, 0.4695, 0.5926, 1702255333.8286562
0.4851, 0.4714, 0.5936, 1702255333.928573
0.4841, 0.4714, 0.5936, 1702255334.0288386
0.4851, 0.4714, 0.5936, 1702255334.1287425
0.4851, 0.4714, 0.5955, 1702255334.2286773
0.4851, 0.4704, 0.5955, 1702255334.328631
0.4851, 0.4704, 0.5936, 1702255334.4286687
0.4851, 0.4714, 0.5936, 1702255334.5286055
0.4851, 0.4714, 0.5936, 1702255334.6286983
0.4851, 0.4714, 0.5936, 1702255334.7285917
0.4851, 0.4714, 0.5936, 1702255334.8288453
0.4851, 0.4714, 0.5936, 1702255334.928618
0.4851, 0.4714, 0.5936, 1702255335.028713
0.4851, 0.4704, 0.5926, 1702255335.1286905
0.4851, 0.4714, 0.5926, 1702255335.2287896
0.4851, 0.4714, 0.5936, 1702255335.3290918
0.4851, 0.4714, 0.5936, 1702255335.4287572
0.4851, 0.4714, 0.5936, 1702255335.5286689
0.4851, 0.4714, 0.5936, 1702255335.628599
0.4851, 0.4714, 0.5936, 1702255335.728863
0.4851, 0.4714, 0.5936, 1702255335.8290668
0.4851, 0.4714, 0.5926, 1702255335.9287057
0.4851, 0.4714, 0.5936, 1702255336.028703
0.4851, 0.4714, 0.5936, 1702255336.1288342
0.4851, 0.4704, 0.5936, 1702255336.2288022
0.4851, 0.4714, 0.5936, 1702255336.3287442
0.4851, 0.4714, 0.5936, 1702255336.4288454
0.4851, 0.4714, 0.5926, 1702255336.5287364
0.4851, 0.4714, 0.5936, 1702255336.628944
0.4851, 0.4714, 0.5936, 1702255336.7287982
0.4851, 0.4714, 0.5926, 1702255336.8288264
0.4851, 0.4714, 0.5936, 1702255336.9286566
0.4851, 0.4714, 0.5926, 1702255337.0287132
0.4851, 0.4704, 0.5936, 1702255337.1286666
0.4841, 0.4714, 0.5936, 1702255337.2287283
0.4851, 0.4714, 0.5936, 1702255337.328946
0.4851, 0.4714, 0.5936, 1702255337.4287694
0.4851, 0.4714, 0.5936, 1702255337.5287173
0.4851, 0.4704, 0.5936, 1702255337.6286683
0.4851, 0.4704, 0.5926, 1702255337.7286243
0.4851, 0.4714, 0.5926, 1702255337.8287466
0.4851, 0.4714, 0.5936, 1702255337.9288769
0.4851, 0.4714, 0.5936, 1702255338.0285854
0.4851, 0.4714, 0.5926, 1702255338.1286917
0.4851, 0.4714, 0.5936, 1702255338.22876
0.4851, 0.4714, 0.5936, 1702255338.3286233
0.4851, 0.4714, 0.5936, 1702255338.4285855
0.4851, 0.4714, 0.5926, 1702255338.5286152
0.4851, 0.4714, 0.5936, 1702255338.6285663
0.4851, 0.4714, 0.5936, 1702255338.728627
0.4851, 0.4714, 0.5926, 1702255338.828569
0.4851, 0.4714, 0.5936, 1702255338.9286103
0.4851, 0.4714, 0.5926, 1702255339.0286105
0.4851, 0.4714, 0.5936, 1702255339.1285284
0.4851, 0.4714, 0.5936, 1702255339.2289116
0.4851, 0.4714, 0.5926, 1702255339.328772
0.4851, 0.4704, 0.5936, 1702255339.428849
0.4851, 0.4714, 0.5926, 1702255339.5290627
0.4851, 0.4714, 0.5926, 1702255339.6285763
0.4861, 0.4704, 0.5926, 1702255339.728699
0.4919, 0.5095, 0.6219, 1702255339.828591
0.4841, 0.4685, 0.5574, 1702255339.9286213
0.4665, 0.4822, 0.5027, 1702255340.0286093
0.4822, 0.4607, 0.4949, 1702255340.1288116
0.49  , 0.4636, 0.5906, 1702255340.2285976
0.4978, 0.4695, 0.5447, 1702255340.3286304
0.4695, 0.4607, 0.5926, 1702255340.428583
0.4704, 0.4734, 0.5496, 1702255340.5288904
0.4968, 0.4626, 0.6277, 1702255340.6286786
0.4831, 0.4792, 0.6473, 1702255340.7289302
0.4861, 0.4626, 0.5711, 1702255340.828925
0.491 , 0.4675, 0.6307, 1702255340.9286497
0.488 , 0.4744, 0.6023, 1702255341.02872
0.4851, 0.4597, 0.6238, 1702255341.128837
0.4792, 0.4871, 0.6063, 1702255341.2285843
0.4783, 0.4831, 0.6072, 1702255341.3286862
0.491 , 0.4792, 0.6297, 1702255341.4287663
0.4744, 0.4685, 0.5848, 1702255341.5286098
0.4812, 0.4685, 0.5711, 1702255341.6286142
0.4851, 0.4724, 0.6287, 1702255341.7289639
0.4783, 0.4734, 0.5984, 1702255341.8287702
0.5007, 0.4509, 0.6326, 1702255341.928755
0.4841, 0.4548, 0.5476, 1702255342.0289733
0.489 , 0.4695, 0.5818, 1702255342.1286411
0.4763, 0.4656, 0.5242, 1702255342.2287493
0.4822, 0.4841, 0.5945, 1702255342.328601
0.491 , 0.4626, 0.5994, 1702255342.4285884
0.4851, 0.4812, 0.615 ,1702255342.5286071
0.49  , 0.4695, 0.5896, 1702255342.6286206
0.4792, 0.4753, 0.575 ,1702255342.7286425
0.4744, 0.4831, 0.5848, 1702255342.8285558
0.4783, 0.4656, 0.5242, 1702255342.9309344
0.4802, 0.4841, 0.5447, 1702255343.028942
0.4978, 0.4704, 0.6102, 1702255343.1285622
0.4802, 0.4665, 0.5877, 1702255343.228587
0.4831, 0.49  , 0.5838, 1702255343.3286016
0.49  , 0.4792, 0.6414, 1702255343.428639
0.4949, 0.4499, 0.6287, 1702255343.5285993
0.4871, 0.4665, 0.6033, 1702255343.6288412
0.4841, 0.4812, 0.5603, 1702255343.7288914
0.4831, 0.4617, 0.5975, 1702255343.8289118
0.5056, 0.4724, 0.6541, 1702255343.9288294
0.4812, 0.4665, 0.6121, 1702255344.028594
0.49  , 0.4568, 0.6326, 1702255344.1295357
0.4841, 0.4509, 0.6121, 1702255344.2285643
0.491 , 0.4783, 0.6072, 1702255344.3289511
0.4822, 0.4587, 0.5799, 1702255344.4293616
0.4861, 0.4773, 0.6141, 1702255344.5287213
0.491 , 0.4685, 0.5945, 1702255344.6290078
0.4968, 0.4617, 0.6571, 1702255344.7289572
0.4949, 0.4822, 0.5085, 1702255344.8288746
0.4822, 0.4646, 0.619 ,1702255344.9287074
0.4695, 0.4685, 0.5222, 1702255345.028609
0.4871, 0.4861, 0.6854, 1702255345.128629
0.4851, 0.4724, 0.6131, 1702255345.2286592
0.4968, 0.4822, 0.575 ,1702255345.3285942
0.4792, 0.4617, 0.5848, 1702255345.4286704
0.4773, 0.4646, 0.5418, 1702255345.5287888
0.4851, 0.5027, 0.661 ,1702255345.6288657
0.4773, 0.4763, 0.6102, 1702255345.7285533
0.4812, 0.4265, 0.6004, 1702255345.8286562
0.4831, 0.4665, 0.6043, 1702255345.9288495
0.4871, 0.4714, 0.5916, 1702255346.0286307
0.4831, 0.4744, 0.5857, 1702255346.1285641
0.4841, 0.4695, 0.5857, 1702255346.228619
0.4861, 0.4744, 0.5906, 1702255346.3286107
0.4861, 0.4704, 0.5965, 1702255346.4286335
0.4841, 0.4704, 0.5945, 1702255346.5285459
0.4851, 0.4695, 0.5936, 1702255346.6286628
0.4851, 0.4704, 0.5936, 1702255346.7286003
0.4841, 0.4704, 0.5945, 1702255346.8285658
0.4851, 0.4714, 0.5936, 1702255346.92861
0.4841, 0.4714, 0.5926, 1702255347.0288374
0.4851, 0.4704, 0.5926, 1702255347.1287463
0.4851, 0.4704, 0.5926, 1702255347.2287211
0.4851, 0.4704, 0.5936, 1702255347.329034
0.4851, 0.4704, 0.5936, 1702255347.42892
0.4851, 0.4714, 0.5926, 1702255347.5288718
0.4841, 0.4714, 0.5926, 1702255347.6285403
0.4851, 0.4704, 0.5936, 1702255347.7287488
0.4851, 0.4704, 0.5926, 1702255347.8285706
0.4851, 0.4704, 0.5936, 1702255347.9286184
0.4851, 0.4714, 0.5926, 1702255348.0286698
0.4851, 0.4704, 0.5936, 1702255348.1285985
0.4841, 0.4704, 0.5926, 1702255348.228545
0.4851, 0.4704, 0.5936, 1702255348.328788
0.4851, 0.4704, 0.5926, 1702255348.4288208
0.4851, 0.4704, 0.5926, 1702255348.528554
0.4851, 0.4704, 0.5936, 1702255348.6286352
0.4851, 0.4704, 0.5936, 1702255348.728667
0.4851, 0.4704, 0.5936, 1702255348.8285873
0.4841, 0.4704, 0.5945, 1702255348.9285822
0.4851, 0.4704, 0.5926, 1702255349.0287259
0.4851, 0.4704, 0.5926, 1702255349.128593
0.4851, 0.4704, 0.5926, 1702255349.22864
0.4831, 0.4744, 0.5926, 1702255349.328667
0.4841, 0.4675, 0.5926, 1702255349.4285805
0.4841, 0.4714, 0.5936, 1702255349.5285392
0.4851, 0.4704, 0.5936, 1702255349.6289666
0.4851, 0.4714, 0.5936, 1702255349.7292564
0.4851, 0.4704, 0.5916, 1702255349.8291626
0.4851, 0.4704, 0.5936, 1702255349.9288054
0.4851, 0.4714, 0.5936, 1702255350.029013
0.4841, 0.4704, 0.5936, 1702255350.129034
0.4841, 0.4704, 0.5926, 1702255350.2286215
0.4851, 0.4704, 0.5926, 1702255350.328916
0.4851, 0.4704, 0.5926, 1702255350.4288008
